wallet_address,date,ip address hash,twitter username,twitter id,twitter follower count,twitter account created,discord username,discord id,eth balance at registration,collab,winner,waitlist,disqualified,custom field
0x3a13646cf7fac5a566d76b048ded85bab2f1e075,2022-08-08 22:30:53.253617+00:00,c2ea3dc99a2b2bcddfe0ad8a8c6a65fffb7bbb152a8cb6dea9dce0ba,_kntga,1493597002868867077,7,Tue Feb 15 14:44:14 +0000 2022,Synem#3306,276024355325083649,1.7468065978244636,,True,False,False,
0x6d617c567d9a0094f90f327d3dca8497f7d9554a,2022-08-08 23:14:36.902377+00:00,a11cff352ddd2a22ac800a826f5a567858ca8a5286484d3d5ba8e9bb,Mardyyyx,701359680837128192,184,Sun Feb 21 10:55:53 +0000 2016,Mardyyy#2593,764682058869899305,0.100086353026039,,True,False,False,
0xef823312671f1e285a9c2d1afd12827252073276,2022-08-08 23:16:37.843763+00:00,6d808df215224a0d787185f3fb63b1de90356df96ee3713202f9e283,KBMCheesy,1252482164094046208,563,Tue Apr 21 06:20:05 +0000 2020,Cheesy#7270,644354287220162601,0.011440119271215054,,True,False,False,
0xc2d3af0600901474b457794492d26ba454a3f93c,2022-08-08 23:24:01.707275+00:00,3f176eaf813cac7be5c45c9e5ed75ed493a31e29ed7046155e75afc7,0xmaziNN,1551771054388953088,518,Tue Jul 26 03:27:27 +0000 2022,0xmaziN#0001,375837521449320474,0.04152828024546954,,True,False,False,
0x76d0c82d6ebc00f994e16ed8edda8ae6e206e68e,2022-08-08 23:29:20.683526+00:00,78c0f5db0c176b9e86b7e16fb775e77c6b1c95c4f6c28453cf96d12a,r3a420,1357274946955857924,13,Thu Feb 04 10:29:13 +0000 2021,r3a420.eth#3769,776073234059231282,0.1688137600360499,,True,False,False,
0xd27eac37c5a207d65343f317ca4b25b44be03174,2022-08-09 00:34:07.947704+00:00,65798136b1324d634dadfff82fc60ecbaa3eef2340ea9fb8c07af5b7,NftQck,1524442652443295747,36,Wed May 11 17:36:18 +0000 2022,Brn#7951,378620069745524747,0.02302982153358342,,True,False,False,
0x1a2ded7fc1df22211cba2d0b7d8d83014c6d2b3e,2022-08-09 01:24:14.898018+00:00,419559dc3a6df2641f24c804d3ff5a1fce1e44813226f41573d0581b,bohr_alexa,204958369,10,Tue Oct 19 21:11:20 +0000 2010,FrostArt#5505,209742543498248192,0.020884924008275886,,True,False,False,
0xf3fb37cb1010edc58aa67d7d7af12880244c858d,2022-08-09 01:29:54.814842+00:00,a1b7b5c7f06564011ddb61b76b183315114232c28c2bcf35e8aec89a,athy_eolifty,1473929105993129985,76,Thu Dec 23 08:11:19 +0000 2021,athy#6062,897867349275840572,0.100088490329242,,True,False,False,
0xd754f1672d8d1405bba0f1b7d33078bab853e825,2022-08-09 01:38:41.673924+00:00,dcc1665cd63e567c408bd6fb2e1c41d2dffc541de6a8744f05826722,romulopimente13,1511337909017878539,30,Tue Apr 05 13:40:43 +0000 2022,khalmed (khalmedeles)#7333,642508179602931726,0.01,,True,False,False,
0x1963291a54decec4f656df36d50ad932c84028f8,2022-08-09 02:38:46.323608+00:00,4926505dbf95530d9331be566a8ef68c13e6364bbdcfb2f24cecc663,Jacersy,1463390764386308098,29,Wed Nov 24 06:15:33 +0000 2021,jas#6689,937523952190906419,0.100132614948634,,True,False,False,
0x9c2cb5d5a41872a06814d583885674fd715597c2,2022-08-09 03:11:33.383764+00:00,e59e0c3f7d33f7456961c8b2f479f238c192ba2e28d71ea5ca4e42e1,Marquel3011,1494856986701168650,118,Sat Feb 19 02:11:13 +0000 2022,Markjoan#5286,869570406628093962,0.100089812911741,,True,False,False,
0x489f8f527cd025b4e7c4af3ea1cd3f1755c0eff7,2022-08-09 03:44:19.971872+00:00,52c413a455bce07d3392a0bddd23e1ee973861d3339a569dd9365cfd,MiyakaYuki1983,1524639625356378118,35,Thu May 12 06:38:08 +0000 2022,You Der#3363,936206712300515339,0.100040957366002,,True,False,False,
0x5a1f0d9d17c0b0165c852e67c2c0bc81fd350e7b,2022-08-09 03:53:55.286836+00:00,4c2590e03dca71165d3903b1eb0952e2d676a9cfa13320260f7e7222,brazdefi,1536271077906829312,19,Mon Jun 13 08:55:50 +0000 2022,Gabriel Braz#9287,255379489591263235,0.010428274484639543,,True,False,False,
0x01794c5ac48beb01596e4126e52bbda39d759728,2022-08-09 03:54:30.121774+00:00,2fa25fa58827b56f690ae083ad9d81217ef6e4be4b9b5d50d53f5ab8,FelipeNFT179,1545119587540279297,5,Thu Jul 07 18:56:39 +0000 2022,Jean Maia#5069,537861644240420864,0.1778670903020977,,True,False,False,
0xc25f4e4efbb2554f36198911d095f84207f4de2b,2022-08-09 04:07:25.948734+00:00,8b7d57670c980842cee9840e4d926167a291f23cbacc2da6013f97ef,NicolasBarbbosa,3940404977,18,Mon Oct 12 21:01:10 +0000 2015,Nicolas#0001,226898614041968641,0.008762857916781098,,True,False,False,
0x891c7dc76ad32fceb6c115020294e90feacdc59a,2022-08-09 05:17:11.182457+00:00,bb8ac88f97ed24fa09d2eccddfc3028c390507e46feaf6c3d7987788,samuel42586394,1202951330714804225,13,Fri Dec 06 14:02:10 +0000 2019,SAMUEL22#1882,616748224681607169,0.024889834153047956,,True,False,False,
0xfe919e7cb9bc64790b9e21d678db755d2ef6bd9f,2022-08-09 07:14:52.575900+00:00,43262c36eed22e3a980c4632bd59e7ad6d1a555fe53aa006fc8bbb65,MarlonMatias27,1202959671822176261,264,Fri Dec 06 14:35:28 +0000 2019,marlonmatias27#6705,983885586337247273,0.100136054574565,,True,False,False,
0x05d6378f9b70c1db57663c16729b6bb17222b6ac,2022-08-09 07:21:16.707181+00:00,d4d55b61f32bdafab6ca477a098ffa9badd6a684a7419d5f4f5c4aa1,IsaacIsabelle8,1494863607301312515,67,Sat Feb 19 02:37:26 +0000 2022,hecam15#3873,971049571880927242,0.10012268266024,,True,False,False,
0x6d5a8e2c341998a02a289b2e6f2c97f28788ad7e,2022-08-09 08:19:29.359442+00:00,fc1638aae24ee716a6eb41195eb045b9c10e8429ffc714fe06299141,Hassminn3,1449627163892748291,338,Sun Oct 17 06:43:52 +0000 2021,Hassminn3#3983,862950191753461760,0.100041001260244,,True,False,False,
0xd63b1828b35d1f4075aa7f8a32d69c87795aa8d1,2022-08-09 08:27:33.228892+00:00,4d3150f427f54d2e829e8ed45ba2cbfe4bc464eee8039efe67778497,Adrianamessina9,1243986474103648256,986,Sat Mar 28 19:41:11 +0000 2020,adriana messina#4626,929790613174485043,0.11016640129037925,,True,False,False,
0x2fdd6ca72f6c193d26843992095bfdd01bb9abe4,2022-08-09 08:48:03.401867+00:00,c13b07f402110da0c21f780f68c85966210d983344c13f0566e50973,kyunxixixi,1434367994021310466,131,Sun Sep 05 04:09:23 +0000 2021,Kyunxixixi#9800,891336761664475156,0.0193794,,True,False,False,
0xc3b52d51b493b5da4d51627929f4fc38fd51eaba,2022-08-09 10:39:55.749217+00:00,6ade988f1b2bfb013d31153fbc8d2326f3812408ba95790eaa4fb684,Metavers_e,1419537893475901443,37,Mon Jul 26 05:59:54 +0000 2021,thebursin#0659,981512200734769172,0.0559330319203382,,True,False,False,
0xb19b607d5fc4ac3266d47e0ca980ba9095ef0883,2022-08-09 11:48:57.992915+00:00,f467e73202a5f863795805d3c58b4fd183281f893d6dbde199fa5baf,,,,,The 0ne#6530,445382084903698444,0.13828837096327556,,True,False,False,
0xfc0e8eeb916da60013ac00fd641e5c66e12cdd75,2022-08-09 12:45:20.952878+00:00,6ff59fada3723a63bbfaa234b13d823ff56e70cf58c65e0091fd3b4b,,,,,heemange#4070,528885899233329153,0.6822398250448879,,True,False,False,
0xc8e2ea142816e98fb21054d44d0f33621b43e6e4,2022-08-09 14:39:13.280636+00:00,afd0dc0ab4484e77298500477499ac7443fc0b792d076a7b4abc6608,,,,,jLoNorge0818#6953,348444144987013121,0.018922261185494,,True,False,False,
0x6ab9ac67e95500c566098a3cd556f67a3dc3608a,2022-08-09 15:05:13.460933+00:00,c958ae2c6a9ba7d7c6febd11ac31f8a5b993b0ae4a5725244609c3ad,,,,,LastMinute Man#1850,345707517613178883,0.3077866383024422,,True,False,False,
0xc154d1b9de7706c8050b60cc561cb5af6f3d1e19,2022-08-09 16:00:40.183560+00:00,413839a466899b9620dcc4e2e2ee839a8b7f916350f3a0040c183756,,,,,Mr confident  💯#9634,845109376230621196,0.11606626937347361,,True,False,False,
0xf82f6f3af0f77eaef5db016e4b6f25e92e9469e5,2022-08-09 16:01:16.935834+00:00,413839a466899b9620dcc4e2e2ee839a8b7f916350f3a0040c183756,,,,,JuNiNhO#0101,906039723548626984,0.1375114259444429,,True,False,False,
0x57e766997ed89ec496fdf3fa315d12bc2ae87e63,2022-08-09 16:50:32.256480+00:00,1f0e37400d60ebc244aeaf62ffd98333eba51aecfb1277a0434a7f6a,,,,,Ferraz#3476,873028284328341524,0.1107829866112714,,True,False,False,
0x14ba3e6b5a3abe6a778297434dbe45f0c47e12c7,2022-08-09 19:47:52.493152+00:00,61d1b8e82aad83c724016574b5826c38d437dd88a4e46488843f30d4,,,,,Pablo_drogaraia#5904,1002005859649470514,0.058511481561216806,,True,False,False,
0x0058ed6e9c2b7ba2c047c5ab7eaa7ed96d7bcc50,2022-08-09 19:49:38.028048+00:00,34dd01ff69e94d2095f76f5ef9e6ce085019d109021129315acf964a,,,,,fişeQ#9311,690307213860012062,0.0088,,True,False,False,
0x1bbf55970042fc7d1d66cb5658cabd30aa72e3ec,2022-08-09 19:59:42.027914+00:00,4c54111e8f35b67f1a3185a3ecd6efad148a4d103f1074f5322ca1a1,,,,,Athemishi#0140,207292349037019136,0.18542753908524237,,True,False,False,
0xfe570e1571cef504b11aa1e4734f87d9aa9474af,2022-08-09 20:11:05.480071+00:00,0ebe48ae470e91a406cbc08df675080d2f70fa3f3df2d00476b0dcd0,,,,,GHOSTP#3940,209890994856919042,0.3364672193949295,,True,False,False,
0x763e8de9d51b831b8ac753bd27787fcefdf14fca,2022-08-09 20:13:05.307095+00:00,0ebe48ae470e91a406cbc08df675080d2f70fa3f3df2d00476b0dcd0,,,,,02Sad#3355,589730828310020097,0.12007227330096273,,True,False,False,
0x063566c74b51f54e3a37f7093b1a8bf823f40d01,2022-08-09 20:14:22.236247+00:00,0ebe48ae470e91a406cbc08df675080d2f70fa3f3df2d00476b0dcd0,,,,,ghostyug#8372,993146026049404988,0.13009915252053747,,True,False,False,
0x3bed7992ac45d31bbcd37d2fd793e2229ddd16aa,2022-08-09 20:20:41.723093+00:00,ca1a6df7db7c8967776b7517dd45dfb8e681c07c7173cada20822842,,,,,Vnz1#4393,550363766559342633,0.3697211952441712,,True,False,False,
0x6e5c4e6b8c9e9f77ad53edbfbb601a2567764041,2022-08-09 20:21:16.430159+00:00,ca1a6df7db7c8967776b7517dd45dfb8e681c07c7173cada20822842,,,,,RStefani#0396,971639095409406043,0.1471461114827461,,True,False,False,
0x83df040e2620c378e2da4e0f84fda3789a86cf4f,2022-08-09 20:22:12.611444+00:00,ca1a6df7db7c8967776b7517dd45dfb8e681c07c7173cada20822842,,,,,Henks#5193,971608996752535633,0.36032825931331725,,True,False,False,
0xb6dd1e79afb48fa3bc4734c01687c56ac73ee2d4,2022-08-09 20:27:27.478545+00:00,e8e3a220de76bdc09cbf30731de7f57c3a30c9a2812d5e00ac636c0d,,,,,Poly ⚜#8990,943108227103596555,0.09994660372579962,,True,False,False,
0x18dfcfa9cd9e5f6fb32ffe00cdc30c41069453a9,2022-08-09 21:46:02.348294+00:00,3e7975209ad91ad7964fd0623002bd2c9c59482327af27440dc02647,,,,,Jotavine#1399,522852805564825611,0.39930016578140337,,True,False,False,
0x1abc6fb998704d4402d1dcc86c247e900f22bdaa,2022-08-09 22:39:45.866825+00:00,d081aca2e5fdc6955a7f94070c783bdd230654fe84ac45ea0b7553ed,,,,,Mertizo#6653,695213840824008774,0.016746974216521444,,True,False,False,
0xe4d440ebdbb09affd03a179234d7c40c1c33db17,2022-08-10 00:11:52.641039+00:00,20572a396779f583a27ac864696fa34e09592277e70cf428516afa72,,,,,Karazo#3806,419866052256727041,0.007829357988629113,,True,False,False,
0x8b99024f38e943342e7bcc31643c50833068bbd4,2022-08-10 00:37:40.554876+00:00,7fce0dce451e9b5ffb3c72b0c20e602afa643c4289ee1df0fb491f40,,,,,Elpro#5220,693201662889951305,0.25347920368093607,,True,False,False,
0x91b2c325afeadbf2a611d386b42a43f78ab52141,2022-08-10 01:10:24.651783+00:00,3d95e9fd6c7af98fb96af5687cee2f263e38e164506328ef555e7a8d,,,,,twentytwo#9421,934420151795863563,0.22881206416961272,,True,False,False,
0x252c2a64bdd640f84290e332d9f4990dd87426bc,2022-08-10 01:16:11.582865+00:00,7fce0dce451e9b5ffb3c72b0c20e602afa643c4289ee1df0fb491f40,,,,,socallboa | Dininho#5345,396187810605957130,0.3284215886601221,,True,False,False,
0xb358dc4d553a54c6efd2faeae7dee2b9361cab6b,2022-08-10 04:03:36.299986+00:00,e644366a5fac67c59cd780a8101dfb97d764e2f8cce806126a0cca17,,,,,KC66#3719,869210792090820608,1.1163691088431151,PREMINT Collector Pass,True,False,False,
0xcf4b5e3e557a8359fe2fe2b3fd15ecc781ac2a74,2022-08-10 04:05:46.091580+00:00,e87159b7dc2c87483003b1be4fcacbf5e249dadd00601337416e2764,,,,,Boysanvoi#6377,216447459906420737,0.3,PREMINT Collector Pass,True,False,False,
0x117abc10361dad2dd17aeb7b6ba72fca6c27eb83,2022-08-10 04:07:27.093850+00:00,65a88c9992e9540ff84b18805b70b2e8e87c17761f7895eae0cb6c8e,,,,,VK#7918,914232366585749604,0.025051179759396674,PREMINT Collector Pass,True,False,False,
0x5819038f8076982a8f8bbea4e4fa260d43041d55,2022-08-10 04:07:31.186865+00:00,e644366a5fac67c59cd780a8101dfb97d764e2f8cce806126a0cca17,,,,,KC11#0685,952863140490641428,0.623882956840523,PREMINT Collector Pass,True,False,False,
0x29bec8ab5d66f5dea1400763b7391f69dd64cc7d,2022-08-10 04:09:00.160209+00:00,77ef6bbe945edc7d0596cedd89e21877d8958c5cda7d81b73f1b831d,,,,,godmosword.eth#7675,880286632769638411,0.21154548696241407,PREMINT Collector Pass,True,False,False,
0xee958e619f1f48108641115443b949266ac127e3,2022-08-10 04:09:04.534273+00:00,4610907980c46d0a0e6210a5bdac93e12ccba13298b97acaeea9fd28,,,,,drm1tch#4919,706682291505856644,0.8283198766134241,PREMINT Collector Pass,True,False,False,
0xc383a5aef9ef6f0e87e8fdfb8362be9958099f3f,2022-08-10 04:09:08.156991+00:00,c61bf3b574dbf9af1d8038c9e95493c607f7c4cdef9eb0e02bfde06d,,,,,DanDR12#4319,353809146505592832,0.6501948490632027,PREMINT Collector Pass,True,False,False,
0x56a0935b180334ae6c5aa544473b3a58a9c9e2af,2022-08-10 04:09:28.723393+00:00,56b1217069856f25be938df2ab1aa76da625a176f5ff6cc346eb2e78,,,,,HongBing#1590,796367532322848839,0.059326944622654504,PREMINT Collector Pass,True,False,False,
0x9ff49c0c85e35f23254cb38c3513ba4241525e12,2022-08-10 04:14:00.255084+00:00,e77fd96a00d1846948e738d70beda9943c1593c467c0e230e2de922a,,,,,notinuse 2.0#3063,751711853306183703,0.5459412545200663,PREMINT Collector Pass,True,False,False,
0x6b8abc8079b3cf964ddede6a6ecf69ee43febd61,2022-08-10 04:14:42.905542+00:00,b471cacc32fc374067a24b1fc21286308d03f440fa2bfeca58d455ee,,,,,bath#8888,449106614171992064,1.7834682787805147,PREMINT Collector Pass,True,False,False,
0x3b4aef47cbaca166ca4113449162d120b62aceb2,2022-08-10 04:18:28.044246+00:00,490e77dfc2675100995491409eb6caf16f25c53599752d133abf6f29,,,,,kuo786#9328,592773789297934337,1.7451435477901762,PREMINT Collector Pass,True,False,False,
0x401b014e51c9609fce3327cec5be494e30b36800,2022-08-10 04:18:59.174772+00:00,88011f7ab1848bba419c0fad52c472f17a8689cca2f609e879b0d184,,,,,wiiz#4526,339091867444707329,0.22532375851405395,PREMINT Collector Pass,True,False,False,
0x1fca05734c95d25d15bc30ab225a42f0b13d584a,2022-08-10 04:21:40.677885+00:00,7b0810276a49e6bd19945738c16fc0575358b85d947f3b1f1e01c595,,,,,Hi~#5678,331076453808734208,0.34853549303973075,PREMINT Collector Pass,True,False,False,
0x00d0f640dee4bb92a9dc68e3d7dbc772ef7b882f,2022-08-10 04:21:41.512346+00:00,1353218aa60a215ecba4712e50f129c4e671a5fd81ede7291d2bb779,,,,,ivivekch#9108,815146848427573258,0.09848139507222543,PREMINT Collector Pass,True,False,False,
0x83fc9c700e8d5ea38f204bd5d50f697fc852dd02,2022-08-10 04:22:03.282485+00:00,7b0810276a49e6bd19945738c16fc0575358b85d947f3b1f1e01c595,,,,,Remi#2520,895499665078882354,0.30690806457426917,PREMINT Collector Pass,True,False,False,
0x7ddc9ad92a6651c67fce1ab320cd74df4430b3b5,2022-08-10 04:22:29.195607+00:00,aa9f27c93aaf6efccd047c1472a0dcb1708485267e71bf8da5fe3175,,,,,fox222#4236,906110250241896468,0.23775979281002252,PREMINT Collector Pass,True,False,False,
0x55ac503549f065b9eeb3f7d85a60f1dcae431c31,2022-08-10 04:26:07.735754+00:00,dfacdbaba6bd48ce438bf4715cc59480a711c56717402aa4cf247528,,,,,Pop_LXY#3993,878979813195513876,0.3693634293822338,PREMINT Collector Pass,True,False,False,
0x8ad936799dbbea0e1584c70a1d05d786e3b7d882,2022-08-10 04:27:28.214950+00:00,69d0d71930bbf6627bd560865a23e4ca48cfa35614e9d6e3115da44a,,,,,FartYou#4919,510424479634161664,0.25792404117912293,PREMINT Collector Pass,True,False,False,
0xb5141b2feebe4548a2ae212fbaf0f001d758548c,2022-08-10 04:33:29.383122+00:00,5c526b45b63edba07dfc6a78e41321df5c75dbac4d6390f7e725a635,,,,,pokkynakano#6555,807111509763031060,0.5799168238243296,PREMINT Collector Pass,True,False,False,
0x112630ba98300a8fb0af4eddb42449c03fc65a58,2022-08-10 04:34:43.393657+00:00,ada4cf039306473391ef9adea630a7e3c9b50f33ecfea3a80a723297,,,,,EricXU#1866,841956245173960714,0.2696727941772404,PREMINT Collector Pass,True,False,False,
0x029bb751ce62722a26efae61cc827ec58a262690,2022-08-10 04:37:14.940980+00:00,b246a8cc621957a661622a201b19513bb2b5976758d671d66fcd1e21,,,,,xuxuhaohao#7861,987693405415022632,0.4353382160547057,PREMINT Collector Pass,True,False,False,
0x782b0b63058ec5ef60c9821f4761713cd40807ce,2022-08-10 04:42:59.693382+00:00,04c12c9c335f4cc64ac550ce4864347a70fbc5219117341de482680c,,,,,melvin#7777,541665368666800158,0.22252566619754893,PREMINT Collector Pass,True,False,False,
0x163c29e5d553b3ecb5f31c2b7fb9714f66ebb8d9,2022-08-10 04:43:15.733466+00:00,9819a31a1ee51a90b84d3dec40bcee8eae6ad8998af65adfd306fbf3,,,,,bleezy#7409,761722924335104040,0.16199095435200286,PREMINT Collector Pass,True,False,False,
0x45d4dB73B68047DC774Be0f13C3ba3011A0452A9,2022-08-10 04:46:24.889881+00:00,b892f6d2969991d31406f2ba0cbef425c55dc8f617a570cce6d816a0,,,,,皇帝肝 | Yeh#0433,521301715199328257,0.31934672717974655,PREMINT Collector Pass,True,False,False,
0x4c98f86a157774ee8defce41ccbe8822bac64ef8,2022-08-10 04:46:56.115317+00:00,c5abdfafb950bc2220eb7427158fa5ab19e8c2f1106e4ace20396d90,,,,,thealchemist#5438,897658353457692707,0.10263925114295609,,True,False,False,
0x25f154d64b429a92bb5a3ce2ab09af612f3aaf52,2022-08-10 04:54:06.211125+00:00,089d888d02b11f76ab686a3cc9332c377359d4e59f48f08c2499e4b9,,,,,CATS#3510,1000315961032843334,0.28050539745344993,PREMINT Collector Pass,True,False,False,
0x3ca90720b68aaed7223c35c514fcff1c2f663ad2,2022-08-10 05:01:16.225459+00:00,0175bafd7ffc84376ca2ba1e90a41480335aeb3c6de2d3eb8e8f16a3,,,,,andrisw01#1712,424955521083244566,6.043876733121775,PREMINT Collector Pass,True,False,False,
0x5e78706eeb467fee84ad0a09f30666dc9a094bb3,2022-08-10 05:02:02.219233+00:00,0ce9b9c0b41826b3e44f242d59ec564a7119bfd3b2766d589b8f9a99,,,,,caspar4u#3273,748891937855111280,0.19164745542402692,PREMINT Collector Pass,True,False,False,
0xa544dc85c67964bb6ce10cc281fc3228f9fa4eda,2022-08-10 05:03:30.521373+00:00,2e8aead29d3d3f6260285b1f14c8621ac48744300345e67bddffa00f,,,,,Josiah#0246,137629824121307136,0.10109226177398217,PREMINT Collector Pass,True,False,False,
0xb6f2f7d7990241726e47face7463303ea8c46bf6,2022-08-10 05:04:14.960291+00:00,adb4d432f803c36b6c41e9e0e365a81481bd4f030baa201020cb0dda,,,,,Jdayela.eth#5148,772879982916796418,0.016415419757066216,PREMINT Collector Pass,True,False,False,
0x08c7bcac2c90d18294f8be473095d77a0a671b00,2022-08-10 05:04:21.158671+00:00,49b024e27263e526d40e0cd4a65f4dea3b8a923d814710f83d3561a0,,,,,azefyskc#9545,999249001218048050,0.10139509636428146,PREMINT Collector Pass,True,False,False,
0xdbc9e4d76144d964a37fd5da1c1a22dccfa68024,2022-08-10 05:04:41.558640+00:00,321d88afa58a288755b9b606252aeda9b6dbb4518122993b0e28e2ee,,,,,m4st1x#7256,620634438006734848,0.4784580306424312,PREMINT Collector Pass,True,False,False,
0xbed2c0fde3aaa1652b2329aba1b44ffc020d2eb0,2022-08-10 05:05:15.814921+00:00,1c48ca66d321eee22a6bdaa1c446ae32a16f6f3e5354587d8eb843a1,,,,,Blackness#2476,967662301782114334,0.1472032993182837,PREMINT Collector Pass,True,False,False,
0xad256cf689ff3320c2718a7d253f4baa0b255d96,2022-08-10 05:05:22.663879+00:00,ee458a1614221991407db68d1812d146003b7984824a8d17c010404b,,,,,nagoyayuyu#3681,479985593498206227,0.20600778506720102,PREMINT Collector Pass,True,False,False,
0xab06f95ad1ac282f7072b4b849259eabc49eb5ba,2022-08-10 05:05:54.482956+00:00,9d22f62ac5bdaaf21af7010eb3fc9a8e44d08f637a2beeb9f94c807a,,,,,xzw7-3#6949,930851599704805447,0.8740547475551469,PREMINT Collector Pass,True,False,False,
0x73acea05ef05dd3dac25c02c92fa4d30d87e6870,2022-08-10 05:06:02.216672+00:00,35de049426d1573d539083d595d13911bb4e47ac4e11b48da1de1dfe,,,,,roguespectre#0533,845622970193936424,0.1004236437461321,PREMINT Collector Pass,True,False,False,
0x55ec0220975ff00a30484a76e125f76c248338c1,2022-08-10 05:07:30.604323+00:00,08d58be7ae122ee7f8797256adc9a43b0ca8f7fd03ecdd7d1419d012,,,,,.Louis#8860,331783545645432833,1.3674039688809994,PREMINT Collector Pass,True,False,False,
0x9b5e2c3fa26fc4a15660abdb5b28201544aaa902,2022-08-10 05:13:12.181733+00:00,d3ccdc609edc86fc4910927970ee4ef8b8282452af196ce0b8c7b82d,,,,,temik#0749,343847384377196565,0.1619144018894614,PREMINT Collector Pass,True,False,False,
0xcee4fdcc979155356457a0176de1d822eb51c9b4,2022-08-10 05:19:57.321679+00:00,4d37208b8faac22dcb0ca644b0a1f96bc28e0ef2a588ad479486f091,,,,,mantou668#0997,943380788173496321,0.5100404273268573,PREMINT Collector Pass,True,False,False,
0x665e88f80f21713a01a84b1aa3fcecde1cc91422,2022-08-10 05:20:59.170058+00:00,172ee471cef2e59612b0c3100345e80dfbb7b53ffdb6bd56140a66f3,,,,,Valhara#2360,370764280473059339,0.1539441108996774,PREMINT Collector Pass,True,False,False,
0x470dc8382b354daba75325b685f97128ddbc20b5,2022-08-10 05:23:13.101549+00:00,0f02f4dab7fadf7e03de6bb00acfd7252bc6e13ef0cbd083440d5bed,,,,,!aKING#6666,909109129384189964,0.16206399775474833,PREMINT Collector Pass,True,False,False,
0x3ead9f7e43b775079910e9d870b09f7b386b3c14,2022-08-10 05:24:46.437170+00:00,1e73ae7a87e16ae13233f3d3e0d140df0acd5715df40ca0ec52f1970,,,,,SG NFT | Teh#0711,318679139588636673,0.5075629983105064,PREMINT Collector Pass,True,False,False,
0xc76b852afad99eef4338561246f8a2c327afab0d,2022-08-10 05:26:05.618324+00:00,3a93798a0801a00f4fd76284a36a91b8f3c9ccf5d4c09b3138364d02,,,,,DAFA#5759,696735099206500414,1.201077388491138,PREMINT Collector Pass,True,False,False,
0x4515e7c5c8241fea616828905f7e09429a34ef58,2022-08-10 05:27:00.718908+00:00,1c48ca66d321eee22a6bdaa1c446ae32a16f6f3e5354587d8eb843a1,,,,,PaladinKong#6644,836121215114543114,0.1947048417556388,PREMINT Collector Pass,True,False,False,
0x9434f27f468181075f3314abb3231b31aa971f51,2022-08-10 05:31:06.591558+00:00,7ca7466ee07d294b24a0143c83c5cdabb07e0beb51d60f533761c6b0,,,,,vgivhgez#0992,999250752688115852,0.30488714749297074,PREMINT Collector Pass,True,False,False,
0xff0a1dce21a9e9e581925e46c8f8275688f6d7f6,2022-08-10 05:31:45.137672+00:00,00a4901720fe0f970f9be9f0bef7dd2bf815c1529fa6d87cf6dd030b,,,,,0xYOKAI999#4108,910137947158888469,0.4988,PREMINT Collector Pass,True,False,False,
0x0107ce60333b78b353370ae4facbeb7ac8545f02,2022-08-10 05:34:22.792337+00:00,2c26c87af3ec78a3e661f2ba2a0acb08d5fd6ed5a3d4d419ec2bd528,,,,,Deny#5888,480292160822837248,0.28072414006870744,PREMINT Collector Pass,True,False,False,
0xf3383652c9df653972d18a691e446e078cd66ba1,2022-08-10 05:34:39.349666+00:00,77981c8dbb98cecb39a43cfbe707e273b2ed28e022590de54d117731,,,,,etkqmboc#7540,999253652407586867,0.14551314853017355,PREMINT Collector Pass,True,False,False,
0x65dc3a921613e4eabbc42897c42b5b13edfddb2c,2022-08-10 05:35:56.817716+00:00,720aeb62414e9dff67732dc12371414fa89bbef79f9d28c4c2af68d0,,,,,Achingthunder#2787,799347964555821107,1.0951876579111428,PREMINT Collector Pass,True,False,False,
0x3d0feaf9fa634d7766a0c80ac6f38b486dc73c9c,2022-08-10 05:36:18.793538+00:00,83f08df7dc4fce4cbeb601dfae969b34962a7321b55124586298b1f0,,,,,Neikos+333#7289,818084731034927116,0.04651690231860867,PREMINT Collector Pass,True,False,False,
0x7ed571288974e722e8cb5b3b200c26cb43be0e20,2022-08-10 05:38:24.875818+00:00,3bdab0e0244baa0866a48be8b491689e590485114dbf01a6c4a75ddd,,,,,xp#3402,573436627846955008,0.08744750762463846,PREMINT Collector Pass,True,False,False,
0x806256b89f7a29424914a7ea3f319c4ac7aa228f,2022-08-10 05:38:57.784537+00:00,aa54ea57723290560bc68366afbc4c5d7bd6242454e250c55ce99ffc,,,,,hytqafth#0405,999211189814964275,0.30340702368136896,PREMINT Collector Pass,True,False,False,
0xad89b7d73f1c1d9b1e66c759a3a95b7903a455d2,2022-08-10 05:40:36.057988+00:00,98d8edc096934a70355cd5087438cb07187a390ee6ca3c4735b4d1b1,,,,,bur4best#1980,861010468918657045,0.10580398509140519,PREMINT Collector Pass,True,False,False,
0xda7b063b9e3d917f9899914809499dc4ec4620db,2022-08-10 05:40:47.735247+00:00,442187581ea134ddfd0484ebe3e5af4607b90ff3a29c6e03acec0c69,,,,,pearlorange#0858,882403369279422475,0.5605500557014169,PREMINT Collector Pass,True,False,False,
0x5896d4d9c12967c6a9c19d470b0e6c246892d732,2022-08-10 05:46:57.646129+00:00,31b7bfc0bcdc779c2b5fe12630f842a057c9db3756072b200b5f3a99,,,,,THEJAPPEPEL#4223,643108946433015849,1.8409770899179987,PREMINT Collector Pass,True,False,False,
